timestamp	func	file	score	reason	commit	candidate	score_kind
2026-08-06T00:11:25+00:00	func_0801B3E4	asm/asm_0801b3e4.s	18.90909	isolated_mismatch	c7c9c300df42c7a801e0ec0ed344a0406bec04c4	.mizuchi-tmp/round-35-candidates/func_0801B3E4.c	isolated_objdiff_gap
2026-08-06T00:11:25+00:00	func_080F1574	asm/asm_080f1574.s	23.888885	isolated_mismatch	c7c9c300df42c7a801e0ec0ed344a0406bec04c4	.mizuchi-tmp/round-35-candidates/func_080F1574.c	isolated_objdiff_gap
2026-08-06T00:11:25+00:00	func_08082934	asm/asm_08082934.s	61.0	isolated_mismatch	c7c9c300df42c7a801e0ec0ed344a0406bec04c4	.mizuchi-tmp/round-35-candidates/func_08082934.c	isolated_objdiff_gap
2026-08-06T00:19:47+00:00	func_0801BEA8	asm/asm_0801bea8.s	2.72727	isolated_mismatch	6717545a7106c0555de25b9c9643f620b1c51040	.mizuchi-tmp/round-36-candidates/func_0801BEA8-v2.c	isolated_objdiff_gap
2026-08-06T00:19:47+00:00	func_0801AF18	asm/asm_0801af18.s	2.72727	isolated_mismatch	6717545a7106c0555de25b9c9643f620b1c51040	.mizuchi-tmp/round-36-candidates/func_0801AF18-v2.c	isolated_objdiff_gap
2026-08-06T00:19:47+00:00	func_0801B3E4	asm/asm_0801b3e4.s	1.36364	isolated_mismatch	6717545a7106c0555de25b9c9643f620b1c51040	.mizuchi-tmp/round-36-candidates/func_0801B3E4-v2.c	isolated_objdiff_gap
2026-08-06T00:19:47+00:00	func_08016A60	asm/asm_08016a60.s	62.583332	isolated_mismatch	6717545a7106c0555de25b9c9643f620b1c51040	.mizuchi-tmp/round-36-candidates/func_08016A60-v2.c	isolated_objdiff_gap
2026-08-06T00:19:47+00:00	func_08016A7C	asm/asm_08016a7c.s	54.692307	isolated_mismatch	6717545a7106c0555de25b9c9643f620b1c51040	.mizuchi-tmp/round-36-candidates/func_08016A7C-v2.c	isolated_objdiff_gap
2026-08-06T00:19:47+00:00	func_080F1574	asm/asm_080f1574.s	6.666664	isolated_mismatch	6717545a7106c0555de25b9c9643f620b1c51040	.mizuchi-tmp/round-36-candidates/func_080F1574-v2.c	isolated_objdiff_gap
2026-08-06T00:21:10+00:00	func_08016A60	asm/asm_08016a60.s	36.25	isolated_mismatch	6717545a7106c0555de25b9c9643f620b1c51040	.mizuchi-tmp/round-37-candidates/func_08016A60-v3.c	isolated_objdiff_gap
2026-08-06T00:21:10+00:00	func_08016A7C	asm/asm_08016a7c.s	55.76923	isolated_mismatch	6717545a7106c0555de25b9c9643f620b1c51040	.mizuchi-tmp/round-37-candidates/func_08016A7C-v3.c	isolated_objdiff_gap
2026-08-06T00:21:43+00:00	func_08016A60	asm/asm_08016a60.s	36.333332	isolated_mismatch	6717545a7106c0555de25b9c9643f620b1c51040	.mizuchi-tmp/round-38-candidates/func_08016A60-v4.c	isolated_objdiff_gap
2026-08-06T00:21:43+00:00	func_08016A7C	asm/asm_08016a7c.s	46.23077	isolated_mismatch	6717545a7106c0555de25b9c9643f620b1c51040	.mizuchi-tmp/round-38-candidates/func_08016A7C-v4.c	isolated_objdiff_gap
2026-08-06T00:22:11+00:00	func_08016A60	asm/asm_08016a60.s	2.5	isolated_mismatch	6717545a7106c0555de25b9c9643f620b1c51040	.mizuchi-tmp/round-39-candidates/func_08016A60-v5.c	isolated_objdiff_gap
2026-08-06T00:22:11+00:00	func_08016A7C	asm/asm_08016a7c.s	15.0	isolated_mismatch	6717545a7106c0555de25b9c9643f620b1c51040	.mizuchi-tmp/round-39-candidates/func_08016A7C-v5.c	isolated_objdiff_gap
2026-08-06T00:22:42+00:00	func_08016A60	asm/asm_08016a60.s	27.166664	isolated_mismatch	6717545a7106c0555de25b9c9643f620b1c51040	.mizuchi-tmp/round-40-candidates/func_08016A60-v6.c	isolated_objdiff_gap
2026-08-06T00:22:42+00:00	func_08016A7C	asm/asm_08016a7c.s	37.76923	isolated_mismatch	6717545a7106c0555de25b9c9643f620b1c51040	.mizuchi-tmp/round-40-candidates/func_08016A7C-v6.c	isolated_objdiff_gap
2026-08-06T00:23:14+00:00	func_08016A60	asm/asm_08016a60.s	13.333336	isolated_mismatch	6717545a7106c0555de25b9c9643f620b1c51040	.mizuchi-tmp/round-41-candidates/func_08016A60-v7.c	isolated_objdiff_gap
2026-08-06T00:23:14+00:00	func_08016A7C	asm/asm_08016a7c.s	5.38461	isolated_mismatch	6717545a7106c0555de25b9c9643f620b1c51040	.mizuchi-tmp/round-41-candidates/func_08016A7C-v7.c	isolated_objdiff_gap
